run, time, tps, resp_time
res3, 3180, 1168.09, 33.78
res3, 3190, 1033.99, 45.35
res3, 3200, 1206.19, 30.27
res3, 3210, 787.09, 94.99
res3, 3220, 1189.56, 31.34
res3, 3230, 582.60, 157.67
res3, 3240, 1073.18, 39.66
res3, 3250, 1204.03, 30.25
res3, 3260, 1226.38, 29.05
res3, 3270, 1214.79, 30.08
res3, 3280, 1220.68, 29.56
res3, 3290, 1115.79, 36.38
res3, 3300, 1218.28, 29.39
res3, 3310, 997.99, 57.07
res3, 3320, 1020.99, 40.56
res3, 3330, 1001.99, 71.82
res3, 3340, 1064.47, 47.08
res3, 3350, 1202.30, 30.59
res3, 3360, 1231.08, 29.07
res3, 3370, 1227.58, 28.94
res3, 3380, 1219.38, 29.85
res3, 3390, 1205.59, 30.12
res3, 3400, 938.39, 44.71
res3, 3410, 1218.81, 29.00
res3, 3420, 714.89, 111.12
res3, 3430, 1140.37, 35.69
res3, 3440, 931.30, 87.77
res3, 3450, 1213.08, 29.50
res3, 3460, 1099.39, 38.86
res3, 3470, 1237.75, 29.02
res3, 3480, 1002.92, 52.21
res3, 3490, 1046.19, 36.93
res3, 3500, 1010.99, 72.12
res3, 3510, 1221.58, 28.72
res3, 3520, 1219.18, 29.43
res3, 3530, 1234.88, 28.39
res3, 3540, 1117.99, 37.78
res3, 3550, 1135.79, 33.89
res3, 3560, 1131.69, 50.34
res3, 3570, 974.68, 51.56
res3, 3580, 1197.39, 30.91
res3, 3590, 1169.18, 31.99
res3, 3600, 1216.65, 29.23
res3, 3610, 925.60, 47.93
res3, 3620, 1165.40, 32.09
res3, 3630, 726.75, 103.63
res3, 3640, 1185.05, 31.39
res3, 3650, 987.39, 52.56
res3, 3660, 1228.18, 28.55
res3, 3670, 874.48, 74.98
res3, 3680, 1084.30, 39.75
res3, 3690, 1216.78, 29.10
res3, 3700, 1226.44, 28.50
res3, 3710, 1123.03, 35.22
res3, 3720, 1211.68, 28.98
res3, 3730, 1079.49, 50.60
res3, 3740, 926.79, 47.66
res3, 3750, 1112.59, 50.30
res3, 3760, 1065.69, 59.64
res3, 3770, 1197.49, 31.23
res3, 3780, 1036.79, 37.30
res3, 3790, 1230.59, 29.32
res3, 3800, 798.48, 102.18
res3, 3810, 1124.11, 35.93
res3, 3820, 1146.68, 45.62
res3, 3830, 1213.78, 29.40
res3, 3840, 1011.89, 42.98
res3, 3850, 1224.88, 28.24
res3, 3860, 894.99, 66.40
res3, 3870, 1046.69, 39.97
res3, 3880, 1210.91, 30.47
res3, 3890, 1228.98, 28.58
res3, 3900, 1087.09, 39.66
res3, 3910, 1162.28, 31.77
res3, 3920, 1078.17, 52.67
res3, 3930, 1034.40, 49.42
res3, 3940, 1211.78, 30.99
res3, 3950, 1226.69, 28.89
res3, 3960, 1169.40, 33.63
res3, 3970, 927.09, 74.31
res3, 3980, 1212.08, 29.03
res3, 3990, 884.79, 105.13
res3, 4000, 1226.29, 29.30
res3, 4010, 984.29, 50.07
res3, 4020, 1223.69, 29.20
res3, 4030, 934.49, 71.01
res3, 4040, 1229.11, 29.13
res3, 4050, 1079.88, 36.70
res3, 4060, 1223.21, 28.87
res3, 4070, 1154.38, 32.99
res3, 4080, 1005.89, 47.36
res3, 4090, 1026.77, 54.20
res3, 4100, 1148.40, 33.44
res3, 4110, 1028.89, 66.36
res3, 4120, 1226.91, 29.48
res3, 4130, 1107.39, 52.37
res3, 4140, 981.89, 39.29
res3, 4150, 1191.09, 30.86
res3, 4160, 1076.99, 41.74
res3, 4170, 1225.08, 28.84
res3, 4180, 856.19, 75.93
res3, 4190, 1170.08, 32.12
res3, 4200, 913.88, 86.59
res3, 4210, 1215.48, 29.64
res3, 4220, 758.19, 140.72
res3, 4230, 1110.59, 34.71
res3, 4240, 742.29, 113.00
res3, 4250, 907.39, 63.73
res3, 4260, 890.69, 92.63
res3, 4270, 1162.58, 34.36
res3, 4280, 1050.47, 54.55
res3, 4290, 1065.61, 38.88
res3, 4300, 982.69, 77.72
res3, 4310, 1178.87, 35.51
res3, 4320, 1225.80, 28.83
res3, 4330, 1215.08, 29.96
res3, 4340, 1221.28, 29.44
res3, 4350, 1219.79, 28.94
res3, 4360, 1212.51, 29.73
res3, 4370, 1061.09, 41.56
res3, 4380, 1219.56, 29.03
res3, 4390, 996.98, 61.78
res3, 4400, 1223.27, 29.27
res3, 4410, 957.40, 54.37
res3, 4420, 1217.68, 29.56
res3, 4430, 1121.10, 42.46
res3, 4440, 1229.09, 28.98
res3, 4450, 1010.29, 76.18
res3, 4460, 1213.31, 28.89
res3, 4470, 997.19, 60.01
res3, 4480, 1199.28, 30.10
res3, 4490, 960.09, 83.46
res3, 4500, 1089.89, 47.83
res3, 4510, 1097.60, 56.46
res3, 4520, 1150.62, 32.85
res3, 4530, 1175.85, 32.88
res3, 4540, 831.99, 92.99
res3, 4550, 1195.69, 31.16
res3, 4560, 881.99, 96.33
res3, 4570, 1224.58, 29.20
res3, 4580, 1099.28, 53.83
res3, 4590, 1214.42, 29.29
res3, 4600, 907.09, 98.05
res3, 4610, 1161.49, 34.58
res3, 4620, 872.69, 89.25
res3, 4630, 1221.17, 29.21
res3, 4640, 1028.60, 61.50
res3, 4650, 1223.55, 28.57
res3, 4660, 1016.81, 67.24
res3, 4670, 1099.90, 34.86
res3, 4680, 1025.58, 52.21
res3, 4690, 1212.97, 29.82
res3, 4700, 1121.91, 42.17
res3, 4710, 1041.09, 42.66
res3, 4720, 1146.69, 38.43
res3, 4730, 1065.59, 48.67
res3, 4740, 1215.58, 30.61
res3, 4750, 953.98, 65.42
res3, 4760, 1234.40, 28.72
res3, 4770, 1011.09, 54.81
res3, 4780, 1231.27, 29.56
res3, 4790, 962.90, 57.77
res3, 4800, 1224.78, 28.82
res3, 4810, 1033.79, 41.89
res3, 4820, 1220.09, 29.00
res3, 4830, 1027.99, 54.48
res3, 4840, 1173.78, 33.37
res3, 4850, 1013.59, 52.42
res3, 4860, 1191.28, 30.67
res3, 4870, 992.59, 71.43
res3, 4880, 1139.76, 33.15
res3, 4890, 1059.41, 60.14
res3, 4900, 1069.82, 70.94
res3, 4910, 1120.87, 58.45
res3, 4920, 944.19, 77.52
res3, 4930, 1199.09, 30.35
res3, 4940, 785.59, 118.11
res3, 4950, 1232.28, 28.40
res3, 4960, 635.76, 161.73
res3, 4970, 1234.04, 28.98
res3, 4980, 842.69, 105.57
res3, 4990, 1181.70, 31.31
res3, 5000, 1079.69, 38.30
res3, 5010, 1230.28, 29.11
res3, 5020, 962.39, 62.64
res3, 5030, 1165.68, 32.05
res3, 5040, 1002.29, 52.59
res3, 5050, 1137.19, 35.38
res3, 5060, 1193.90, 33.62
res3, 5070, 1229.19, 29.70
res3, 5080, 1128.69, 40.33
res3, 5090, 1011.59, 39.46
res3, 5100, 1155.88, 35.14
res3, 5110, 1094.88, 39.57
res3, 5120, 1202.20, 30.76
res3, 5130, 1165.07, 37.12
res3, 5140, 1220.13, 29.79
res3, 5150, 975.24, 86.08
res3, 5160, 1224.35, 28.65
res3, 5170, 893.79, 127.03
res3, 5180, 1234.29, 28.59
res3, 5190, 878.49, 89.47
res3, 5200, 1231.19, 28.75
res3, 5210, 791.49, 139.84
res3, 5220, 1185.00, 31.33
res3, 5230, 1011.89, 52.12
res3, 5240, 1215.38, 29.93
res3, 5250, 1006.79, 66.22
res3, 5260, 1101.29, 39.94
res3, 5270, 1052.49, 74.62
res3, 5280, 1027.19, 47.32
res3, 5290, 1149.59, 42.64
res3, 5300, 1133.40, 39.59
res3, 5310, 1199.69, 30.92
res3, 5320, 977.19, 66.46
res3, 5330, 1225.98, 28.72
res3, 5340, 991.18, 56.32
res3, 5350, 1227.59, 28.52
res3, 5360, 1008.89, 53.95
res3, 5370, 1226.18, 28.70
res3, 5380, 967.78, 54.30
res3, 5390, 1224.99, 29.57
res3, 5400, 1059.48, 48.26
res3, 5410, 1139.59, 32.50
res3, 5420, 1023.19, 51.52
res3, 5430, 1218.49, 29.71
res3, 5440, 1136.99, 38.40
res3, 5450, 1203.88, 30.09
res3, 5460, 1161.28, 31.72
res3, 5470, 1189.81, 30.50
res3, 5480, 1212.26, 29.96
res3, 5490, 1180.11, 30.56
res3, 5500, 1135.48, 41.79
res3, 5510, 1211.79, 29.44
res3, 5520, 1176.18, 30.67
res3, 5530, 1178.99, 32.50
res3, 5540, 1195.00, 29.48
res3, 5550, 1149.98, 36.10
res3, 5560, 1233.18, 28.25
res3, 5570, 1165.39, 32.14
res3, 5580, 1214.28, 28.99
res3, 5590, 1149.78, 34.81
res3, 5600, 1224.50, 29.52
res3, 5610, 1185.39, 31.29
res3, 5620, 1153.60, 34.43
res3, 5630, 1198.08, 32.45
res3, 5640, 1169.98, 32.98
res3, 5650, 1230.69, 29.38
res3, 5660, 1146.29, 36.24
res3, 5670, 1179.58, 30.96
res3, 5680, 1171.28, 32.57
res3, 5690, 1177.27, 31.42
res3, 5700, 1205.82, 29.80
res3, 5710, 1171.97, 32.32
res3, 5720, 1229.21, 29.32
res3, 5730, 1152.27, 34.31
res3, 5740, 1220.88, 29.46
res3, 5750, 1129.01, 40.95
res3, 5760, 1169.79, 33.17
res3, 5770, 1225.91, 29.20
res3, 5780, 1178.49, 34.03
res3, 5790, 1177.18, 30.45
res3, 5800, 1157.39, 33.90
res3, 5810, 1189.38, 30.20
res3, 5820, 1191.58, 31.91
res3, 5830, 1178.79, 32.92
res3, 5840, 1217.38, 29.59
res3, 5850, 1174.50, 31.72
res3, 5860, 1176.49, 33.14
res3, 5870, 1156.09, 33.86
res3, 5880, 1148.39, 32.76
res3, 5890, 1206.69, 29.67
res3, 5900, 1136.87, 38.01
res3, 5910, 1212.41, 29.95
res3, 5920, 1161.38, 32.66
res3, 5930, 1187.78, 30.80
res3, 5940, 1188.91, 31.23
res3, 5950, 1174.09, 33.21
res3, 5960, 1228.18, 28.60
res3, 5970, 1148.42, 33.36
res3, 5980, 1209.52, 29.52
res3, 5990, 1163.82, 33.41
res3, 6000, 1193.68, 30.29
res3, 6010, 1127.99, 37.49
res3, 6020, 1167.00, 33.21
res3, 6030, 1214.90, 30.09
res3, 6040, 1170.96, 31.80
res3, 6050, 1214.68, 29.92
res3, 6060, 1170.89, 32.69
res3, 6070, 1182.78, 31.18
res3, 6080, 1156.88, 32.37
res3, 6090, 1164.28, 32.58
res3, 6100, 1206.51, 30.58
res3, 6110, 1135.49, 36.51
res3, 6120, 1199.87, 30.45
res3, 6130, 1191.30, 31.53
res3, 6140, 1215.38, 29.20
res3, 6150, 1157.88, 31.52
res3, 6160, 1223.04, 29.27
res3, 6170, 1169.25, 32.08
res3, 6180, 1208.18, 30.28
res3, 6190, 1154.08, 33.15
res3, 6200, 1198.88, 30.35
res3, 6210, 1175.97, 31.48
res3, 6220, 1216.11, 29.70
res3, 6230, 1140.49, 36.28
res3, 6240, 1180.69, 30.90
res3, 6250, 1146.30, 35.83
res3, 6260, 1184.58, 32.29
res3, 6270, 1194.46, 31.39
res3, 6280, 1168.71, 31.14
res3, 6290, 1207.17, 29.90
res3, 6300, 1158.00, 32.03
res3, 6310, 1186.08, 31.00
res3, 6320, 1152.69, 32.72
res3, 6330, 1188.10, 29.83
res3, 6340, 1189.68, 31.04
res3, 6350, 1210.68, 30.64
res3, 6360, 1139.38, 34.91
res3, 6370, 1207.89, 30.12
res3, 6380, 1138.09, 36.84
res3, 6390, 1229.78, 28.54
res3, 6400, 1174.80, 32.17
res3, 6410, 1218.46, 29.49
res3, 6420, 1131.81, 34.74
res3, 6430, 1213.78, 30.05
res3, 6440, 1133.59, 34.72
res3, 6450, 1169.89, 32.78
res3, 6460, 1184.19, 32.08
res3, 6470, 1105.39, 43.51
res3, 6480, 1224.01, 28.82
res3, 6490, 1161.38, 32.23
res3, 6500, 1206.18, 30.40
res3, 6510, 1117.29, 38.58
res3, 6520, 1227.08, 29.71
res3, 6530, 1138.49, 37.10
res3, 6540, 1176.89, 31.65
res3, 6550, 1168.79, 32.33
res3, 6560, 1097.39, 54.38
res3, 6570, 1224.98, 28.64
res3, 6580, 1153.39, 35.34
res3, 6590, 1195.98, 31.26
res3, 6600, 1115.37, 34.79
res3, 6610, 1218.21, 29.20
res3, 6620, 1132.99, 35.84
res3, 6630, 1231.28, 28.47
res3, 6640, 1107.80, 39.47
res3, 6650, 1231.79, 28.94
res3, 6660, 1127.29, 35.81
res3, 6670, 1203.48, 29.51
res3, 6680, 1157.89, 32.06
res3, 6690, 1209.78, 30.16
res3, 6700, 1161.59, 32.30
res3, 6710, 1226.38, 29.21
res3, 6720, 1083.80, 108.39
res3, 6730, 1168.18, 34.04
res3, 6740, 1186.57, 30.06
res3, 6750, 1180.80, 31.02
res3, 6760, 1175.38, 31.43
res3, 6770, 1180.99, 32.11
res3, 6780, 1181.89, 31.35
res3, 6790, 1217.98, 29.20
res3, 6800, 1151.44, 34.49
res3, 6810, 1161.94, 33.93
res3, 6820, 1190.82, 31.79
res3, 6830, 1144.15, 35.58
res3, 6840, 1221.48, 29.07
res3, 6850, 1128.19, 35.73
res3, 6860, 1224.58, 28.98
res3, 6870, 1125.97, 35.85
res3, 6880, 1215.42, 29.94
res3, 6890, 1122.09, 46.57
res3, 6900, 1169.39, 32.13
res3, 6910, 1186.08, 31.46
res3, 6920, 1133.58, 34.23
res3, 6930, 1162.79, 32.24
res3, 6940, 1153.69, 34.83
res3, 6950, 1206.71, 30.11
res3, 6960, 1133.49, 35.98
res3, 6970, 1205.88, 30.56
res3, 6980, 1147.17, 35.64
res3, 6990, 1191.30, 31.37
res3, 7000, 1204.18, 30.02
res3, 7010, 1183.09, 31.80
res3, 7020, 1129.89, 34.62
res3, 7030, 1203.50, 29.90
res3, 7040, 1121.29, 36.46
res3, 7050, 1229.98, 28.94
res3, 7060, 1114.49, 49.45
res3, 7070, 1207.99, 30.48
res3, 7080, 1124.39, 32.52
res3, 7090, 1209.08, 29.58
res3, 7100, 1142.69, 34.74
res3, 7110, 1210.50, 30.60
res3, 7120, 1107.99, 68.19
res3, 7130, 1212.28, 30.45
res3, 7140, 1118.69, 35.40
res3, 7150, 1195.38, 31.31
res3, 7160, 1157.88, 33.76
res3, 7170, 1224.08, 30.27
res3, 7180, 1079.99, 109.14
res3, 7190, 1222.91, 29.61
res3, 7200, 1137.68, 32.53
res4, 10, 978.94, 15.18
res4, 20, 1603.39, 14.08
res4, 30, 1633.08, 14.44
res4, 40, 1659.18, 16.00
res4, 50, 1274.18, 30.36
res4, 60, 1186.78, 30.60
res4, 70, 1295.38, 27.19
res4, 80, 1215.40, 28.79
res4, 90, 1200.19, 29.89
res4, 100, 1229.98, 28.57
res4, 110, 1196.08, 29.15
res4, 120, 1203.69, 29.45
res4, 130, 1214.98, 28.75
res4, 140, 1209.08, 29.25
res4, 150, 1204.38, 29.49
res4, 160, 1182.60, 30.22
res4, 170, 1178.99, 30.29
res4, 180, 1193.48, 30.58
res4, 190, 1195.38, 30.75
res4, 200, 1195.89, 30.40
res4, 210, 1178.89, 31.43
res4, 220, 1200.38, 29.65
res4, 230, 1208.08, 30.49
res4, 240, 1195.80, 30.55
res4, 250, 1200.08, 30.55
res4, 260, 1177.49, 30.45
res4, 270, 1190.58, 31.41
res4, 280, 1213.58, 29.96
res4, 290, 1194.48, 30.51
res4, 300, 1215.06, 29.65
res4, 310, 1205.31, 29.81
res4, 320, 1212.51, 30.20
res4, 330, 1217.88, 29.34
res4, 340, 1203.68, 30.90
res4, 350, 1212.18, 29.55
res4, 360, 1232.38, 29.15
res4, 370, 1205.79, 29.35
res4, 380, 1233.78, 28.87
res4, 390, 1204.07, 29.54
res4, 400, 1229.12, 28.45
res4, 410, 1220.97, 30.18
res4, 420, 1220.10, 28.39
res4, 430, 1219.66, 29.67
res4, 440, 1220.98, 29.93
res4, 450, 1208.21, 30.34
res4, 460, 1201.89, 30.23
res4, 470, 1211.78, 29.88
res4, 480, 1220.61, 30.14
res4, 490, 1217.28, 30.25
res4, 500, 1219.19, 29.16
res4, 510, 1203.48, 30.55
res4, 520, 1213.85, 30.44
res4, 530, 1205.02, 30.38
res4, 540, 1219.28, 29.64
res4, 550, 1216.81, 29.84
res4, 560, 1216.49, 29.34
res4, 570, 1219.99, 29.51
res4, 580, 1233.07, 28.70
res4, 590, 1220.90, 29.41
res4, 600, 1217.96, 30.15
res4, 610, 1230.91, 29.39
res4, 620, 1221.88, 29.57
res4, 630, 1212.61, 30.11
res4, 640, 1218.79, 30.31
res4, 650, 1218.48, 29.95
res4, 660, 1223.28, 29.10
res4, 670, 1222.89, 29.86
res4, 680, 1223.18, 29.35
res4, 690, 1224.77, 29.42
res4, 700, 1234.49, 29.18
res4, 710, 1224.11, 29.18
res4, 720, 1227.78, 29.65
res4, 730, 1222.68, 29.96
res4, 740, 1223.29, 29.04
res4, 750, 1218.68, 30.07
res4, 760, 1214.28, 29.73
res4, 770, 1208.88, 29.76
res4, 780, 1220.88, 29.58
res4, 790, 1204.00, 30.35
res4, 800, 1232.86, 28.73
res4, 810, 1224.31, 29.66
res4, 820, 1259.59, 28.86
res4, 830, 1245.57, 29.42
res4, 840, 1246.79, 29.20
res4, 850, 1253.69, 28.84
res4, 860, 1249.78, 29.07
res4, 870, 1241.11, 29.06
res4, 880, 1248.78, 28.72
res4, 890, 1256.98, 28.48
res4, 900, 1260.16, 29.07
res4, 910, 1247.31, 28.45
res4, 920, 1252.18, 29.59
res4, 930, 1238.59, 28.55
res4, 940, 1256.16, 29.19
res4, 950, 1254.60, 29.00
res4, 960, 1257.81, 28.66
res4, 970, 1250.49, 29.03
res4, 980, 1248.88, 28.39
res4, 990, 1238.89, 29.03
res4, 1000, 1258.47, 28.59
res4, 1010, 1248.29, 29.63
res4, 1020, 1254.28, 29.17
res4, 1030, 1257.61, 28.85
res4, 1040, 1245.99, 29.62
res4, 1050, 1232.16, 29.62
res4, 1060, 1259.21, 29.45
res4, 1070, 1251.18, 29.06
res4, 1080, 1235.00, 29.81
res4, 1090, 1257.97, 29.01
res4, 1100, 1252.08, 29.14
res4, 1110, 1252.71, 28.74
res4, 1120, 1242.49, 29.58
res4, 1130, 1256.32, 28.95
res4, 1140, 1241.54, 30.02
res4, 1150, 1253.99, 29.40
res4, 1160, 1250.98, 28.53
res4, 1170, 1251.38, 28.16
res4, 1180, 1256.58, 28.75
res4, 1190, 1259.11, 28.85
res4, 1200, 1255.46, 28.88
res4, 1210, 1268.61, 28.26
res4, 1220, 1252.08, 28.80
res4, 1230, 1256.18, 28.71
res4, 1240, 1254.32, 28.87
res4, 1250, 1259.45, 28.08
res4, 1260, 1249.51, 29.06
res4, 1270, 1266.78, 28.29
res4, 1280, 1247.28, 28.89
res4, 1290, 1258.09, 28.23
res4, 1300, 1257.28, 29.02
res4, 1310, 1235.68, 29.63
res4, 1320, 1253.77, 28.73
res4, 1330, 1258.10, 29.25
res4, 1340, 1264.81, 28.71
res4, 1350, 1245.88, 29.03
res4, 1360, 1261.38, 28.40
res4, 1370, 1262.98, 28.05
res4, 1380, 1259.78, 29.28
res4, 1390, 1262.18, 28.46
res4, 1400, 1257.68, 28.35
res4, 1410, 1242.16, 29.85
res4, 1420, 1260.22, 28.28
res4, 1430, 1257.20, 28.48
res4, 1440, 1251.67, 28.40
res4, 1450, 1257.70, 29.29
res4, 1460, 1253.88, 28.23
res4, 1470, 1244.98, 28.77
res4, 1480, 1244.69, 29.19
res4, 1490, 1228.48, 28.98
res4, 1500, 1246.61, 28.80
res4, 1510, 1255.38, 28.97
res4, 1520, 1253.97, 28.61
res4, 1530, 1251.20, 28.73
res4, 1540, 1252.68, 28.51
res4, 1550, 1262.28, 29.20
res4, 1560, 1251.17, 28.79
res4, 1570, 1228.20, 29.32
res4, 1580, 1266.28, 29.13
res4, 1590, 1251.07, 28.76
res4, 1600, 1257.42, 28.29
res4, 1610, 1252.68, 29.45
res4, 1620, 1256.98, 28.73
res4, 1630, 1251.49, 27.95
res4, 1640, 1262.88, 28.81
res4, 1650, 1239.68, 28.84
res4, 1660, 1256.76, 28.46
res4, 1670, 1251.33, 29.34
res4, 1680, 1260.77, 28.17
res4, 1690, 1265.30, 28.51
res4, 1700, 1250.99, 29.83
res4, 1710, 1250.38, 28.34
res4, 1720, 1255.35, 28.52
res4, 1730, 1264.32, 28.35
res4, 1740, 1249.71, 28.86
res4, 1750, 1242.89, 29.96
res4, 1760, 1262.98, 28.28
res4, 1770, 1243.58, 29.49
res4, 1780, 1269.98, 28.15
res4, 1790, 1258.58, 28.82
res4, 1800, 1259.38, 28.98
res4, 1810, 1249.48, 29.00
res4, 1820, 1239.51, 29.49
res4, 1830, 1251.78, 29.19
res4, 1840, 1255.58, 29.83
res4, 1850, 1256.18, 28.47
res4, 1860, 1267.31, 28.81
res4, 1870, 1265.66, 28.01
res4, 1880, 1259.88, 28.84
res4, 1890, 1251.81, 28.87
res4, 1900, 1255.38, 29.46
res4, 1910, 1258.68, 28.66
res4, 1920, 1258.29, 28.39
res4, 1930, 1256.78, 27.76
res4, 1940, 1262.28, 28.59
res4, 1950, 1253.38, 29.66
res4, 1960, 1256.68, 28.26
res4, 1970, 1261.38, 28.24
res4, 1980, 1249.41, 28.79
res4, 1990, 1262.59, 28.99
res4, 2000, 1255.08, 29.32
res4, 2010, 1250.58, 29.17
res4, 2020, 1246.16, 29.47
res4, 2030, 1256.60, 28.76
res4, 2040, 1248.59, 29.10
res4, 2050, 1250.81, 28.73
res4, 2060, 1254.68, 29.57
res4, 2070, 1251.78, 28.61
res4, 2080, 1243.59, 29.57
res4, 2090, 1249.39, 29.16
res4, 2100, 1253.38, 28.97
res4, 2110, 1260.48, 29.30
res4, 2120, 1244.08, 29.58
res4, 2130, 1239.71, 30.05
res4, 2140, 1252.68, 28.87
res4, 2150, 1252.38, 28.71
res4, 2160, 1258.88, 28.42
res4, 2170, 1249.99, 29.24
res4, 2180, 1253.58, 27.89
res4, 2190, 1253.35, 28.73
res4, 2200, 1249.12, 29.17
res4, 2210, 1250.21, 28.57
res4, 2220, 1253.38, 28.75
res4, 2230, 1262.16, 28.23
res4, 2240, 1246.90, 29.42
res4, 2250, 1253.38, 28.34
res4, 2260, 1256.49, 28.33
res4, 2270, 1261.98, 28.59
res4, 2280, 1260.78, 28.51
res4, 2290, 1256.11, 28.15
res4, 2300, 1248.87, 29.10
res4, 2310, 1238.50, 29.27
res4, 2320, 1252.98, 28.63
res4, 2330, 1254.68, 28.70
res4, 2340, 1239.76, 28.96
res4, 2350, 1248.40, 29.01
res4, 2360, 1246.88, 29.27
res5, 10, 81.74, 3761.63
res5, 20, 148.50, 647.10
res5, 30, 173.80, 503.23
res5, 40, 196.60, 483.59
res5, 50, 276.40, 335.04
res5, 60, 240.30, 479.27
res5, 70, 315.30, 338.06
res5, 80, 175.90, 444.31
res5, 90, 302.53, 367.40
res5, 100, 238.70, 491.62
res5, 110, 197.20, 477.55
res5, 120, 229.60, 415.12
res5, 130, 398.49, 316.04
res5, 140, 224.40, 343.78
res5, 150, 242.00, 512.35
res5, 160, 164.40, 491.32
res5, 170, 223.32, 441.92
res5, 180, 233.60, 527.92
res5, 190, 199.90, 431.47
res5, 200, 222.40, 390.18
res5, 210, 267.20, 341.52
res5, 220, 223.70, 414.75
res5, 230, 458.49, 302.17
res5, 240, 283.50, 342.24
res5, 250, 302.92, 369.71
res5, 260, 210.60, 719.65
res5, 270, 256.50, 695.50
res5, 280, 242.10, 818.26
res5, 290, 290.10, 858.40
res5, 300, 453.69, 392.41
res5, 310, 206.40, 1020.23
res5, 320, 183.40, 812.64
res5, 330, 151.91, 930.66
res5, 340, 121.70, 850.73
res5, 350, 142.50, 987.19
res5, 360, 172.40, 948.94
res5, 370, 202.50, 925.10
res5, 380, 103.10, 1190.64
res5, 390, 759.59, 138.21
res5, 400, 349.50, 802.73
res5, 410, 147.61, 1101.16
res5, 420, 387.79, 658.23
res5, 430, 577.20, 331.25
res5, 440, 315.59, 978.95
res5, 450, 320.50, 913.82
res5, 460, 728.09, 190.11
res5, 470, 924.89, 53.26
res5, 480, 950.19, 48.83
res5, 490, 849.77, 48.90
res5, 500, 170.40, 1253.17
res5, 510, 277.30, 992.82
res5, 520, 296.80, 809.97
res5, 530, 175.50, 1020.85
res5, 540, 272.90, 864.85
res5, 550, 157.50, 1098.86
res5, 560, 93.11, 1501.97
res5, 570, 156.30, 870.82
res5, 580, 228.80, 738.19
res5, 590, 146.20, 1187.08
res5, 600, 109.20, 1163.51
res5, 610, 124.80, 1190.28
res5, 620, 238.30, 1039.35
res5, 630, 701.39, 260.01
res5, 640, 304.93, 1051.24
res5, 650, 357.50, 873.69
res5, 660, 334.80, 657.84
res5, 670, 312.20, 743.29
res5, 680, 261.80, 918.20
res5, 690, 146.50, 1296.29
res5, 700, 184.20, 1161.08
res5, 710, 148.80, 1475.68
res5, 720, 294.23, 986.89
res5, 730, 693.59, 208.10
res5, 740, 916.49, 55.42
res5, 750, 932.49, 49.88
res5, 760, 592.24, 472.43
res5, 770, 882.46, 60.14
res5, 780, 677.29, 216.87
res5, 790, 237.20, 1019.32
res5, 800, 303.03, 1027.90
res5, 810, 282.70, 964.69
res5, 820, 558.79, 386.11
res5, 830, 907.39, 55.54
res5, 840, 684.99, 181.93
res5, 850, 912.89, 58.68
res5, 860, 257.50, 1059.77
res5, 870, 298.67, 975.15
res5, 880, 353.66, 816.30
res5, 890, 325.10, 1049.04
res5, 900, 713.89, 162.61
res5, 910, 511.71, 476.69
res5, 920, 752.54, 94.36
res5, 930, 897.57, 55.95
res5, 940, 621.09, 272.27
res5, 950, 807.59, 58.64
res5, 960, 464.84, 575.11
res5, 970, 192.20, 1254.67
res5, 980, 332.20, 856.86
res5, 990, 557.69, 322.06
res5, 1000, 942.19, 49.43
res5, 1010, 372.90, 839.34
res5, 1020, 283.50, 678.64
res5, 1030, 178.00, 1142.80
res5, 1040, 484.42, 533.00
res5, 1050, 816.83, 67.12
res5, 1060, 445.29, 647.68
res5, 1070, 599.79, 384.61
res5, 1080, 981.89, 46.64
res5, 1090, 981.19, 46.91
res5, 1100, 830.49, 71.18
res5, 1110, 475.59, 483.59
res5, 1120, 545.85, 433.67
res5, 1130, 488.79, 511.74
res5, 1140, 524.59, 504.44
res5, 1150, 367.30, 674.59
res5, 1160, 787.99, 104.72
res5, 1170, 635.39, 309.03
res5, 1180, 527.19, 465.55
res5, 1190, 936.80, 49.19
res5, 1200, 372.03, 699.89
res5, 1210, 383.70, 685.79
res5, 1220, 462.07, 487.51
res5, 1230, 962.04, 49.83
res5, 1240, 335.90, 693.01
res5, 1250, 374.80, 641.31
res5, 1260, 449.89, 463.05
res5, 1270, 763.77, 189.48
res5, 1280, 399.50, 718.35
res5, 1290, 184.70, 956.07
res5, 1300, 421.79, 581.16
res5, 1310, 403.49, 534.28
res5, 1320, 473.49, 427.86
res5, 1330, 313.00, 604.95
res5, 1340, 525.99, 477.69
res5, 1350, 560.35, 284.01
res5, 1360, 289.80, 685.99
res5, 1370, 285.80, 807.79
res5, 1380, 206.60, 887.67
res5, 1390, 321.90, 667.96
res5, 1400, 723.69, 256.07
res5, 1410, 224.50, 765.88
res5, 1420, 290.50, 904.29
res5, 1430, 299.03, 776.96
res5, 1440, 668.09, 194.02
res5, 1450, 760.49, 160.24
res5, 1460, 584.89, 275.31
res5, 1470, 324.50, 767.71
res5, 1480, 397.30, 630.46
res5, 1490, 528.09, 408.83
res5, 1500, 676.39, 276.63
res5, 1510, 624.85, 397.73
res5, 1520, 854.19, 102.92
res5, 1530, 601.49, 403.24
res5, 1540, 569.34, 323.02
res5, 1550, 732.39, 262.90
res5, 1560, 666.69, 236.40
res5, 1570, 461.19, 611.32
res5, 1580, 250.07, 749.32
res5, 1590, 263.46, 806.82
